Value
6.741217326175617e-19
2.999329087695206e-13
2.4659616515449685e-12
7.439855042205519e-13
2.0348625655589032e-14
1.373288028180732e-13
2.374227633989355e-13
4.2625383332947216e-14
1.6102624371758865e-14
1.8644756705137995e-14
3.136143631708498e-14
6.218974333974221e-15
6.2008051323340334e-12
8.379389959955552e-14
4.030016236788342e-13
5.364901276005616e-13
1.374095393735459e-14
8.25412978314083e-14
1.7300802888301383e-13
1.7876584155990843e-14
5.486436565729139e-15
5.355075682967267e-15
2.322111175538651e-14
9.999506485358977e-15
5.9037567883551936e-15
1.0851243786551808e-11
7.207941445081938e-13
3.4151789292179335e-14
6.544869966131985e-14
3.779970518758821e-13
1.1795157309746241e-14
5.336068452624455e-14
1.0294944977077785e-13
7.204628027507517e-15
2.1955678053629883e-15
2.305461708033923e-15
1.8824638951268225e-14
1.7893431805378757e-14
6.732926931820069e-15
5.922428826974021e-15
6.2832384372546154e-12
1.3420189603292146e-13
1.2708917159529832e-14
1.8037338230400476e-14
1.9318369875999462e-13
8.840337935210703e-15
4.1825539287075734e-14
5.557777147366413e-14
3.918259552038702e-15
1.0744162724317163e-15
1.7496372652711385e-15
5.153659651220223e-15
1.27834090836192e-14
4.435758991039963e-15
2.926152528172796e-12
4.846000442428946e-14
6.2009895778562735e-15
7.230530789797241e-15
6.986077965509719e-14
5.246683385990178e-15
1.0344769578388443e-14
1.2483336415710827e-14
2.9797811633125503e-15
6.836236419555109e-16
6.250977660900824e-16
1.5890539210481188e-15
1.0127040996788223e-14
7.868210815413814e-15
4.297694490507714e-15
4.161951938336256e-15
1.539202906818473e-17
1.3534230595316023e-17
2.2836794654374904e-18
8.561445742059303e-13
4.0096365110095774e-14
2.696225758472001e-15
4.308965575292214e-15
1.422802408873776e-14
2.5694286346016425e-15
2.834022493503007e-15
4.9270153153500635e-15
1.457380005995703e-15
4.2651751683084536e-16
2.5148929778041333e-16
9.205602944289618e-16
7.430297811075848e-15
4.066603596348599e-15
3.807127181552964e-15
3.4940555081161992e-15
1.4906212487868995e-17
1.3176611891616533e-17
2.0611276515111613e-18
2.9844579171850445e-13
2.9939214899536165e-14
1.886906564964128e-15
2.1833097404897923e-15
3.966507373825032e-15
1.1331863435068666e-15
1.3774908203132055e-15
1.5299982972243137e-15
5.864289793098765e-16
2.598534724138436e-16
1.220244585605575e-16
7.379017770340493e-16
5.4404488624547e-15
6.738169484286703e-15
2.2685260821640878e-15
3.215441915705566e-15
1.2972545461026883e-17
3.503278690538647e-12
2.0148127591836955e-13
1.6237746114924754e-14
2.1289336481012175e-15
9.575761690476078e-16
1.6448719689959417e-15
7.36163103446837e-16
6.649543664882228e-16
5.450882597252297e-16
2.5723643221005153e-16
1.4872243865675687e-16
9.182000477610039e-17
5.294063356806658e-16
3.177614028651906e-15
2.3965088938308582e-15
2.5719514635084944e-15
1.2771099991129059e-17
1.1288791686456626e-17
1.8366640169233728e-18
1.6730984058902022e-18
2.1978139918624473e-12
9.517299699555206e-14
6.687118125445362e-15
1.4217753482684687e-15
4.319462660256399e-16
8.332065565825574e-16
4.737888150751469e-16
3.354446828587087e-16
2.2661853183260567e-16
1.3876588421834843e-16
8.305911348656333e-17
7.382790097500216e-17
3.94493305541204e-16
8.566312220362534e-16
1.0368323157652447e-15
2.1991379356634762e-15
1.268585186570617e-17
1.0629423814798878e-17
9.549531600120384e-18
1.6541651638484048e-12
5.116007003135756e-14
3.941196847003334e-15
7.800091946692576e-16
2.1978857908639729e-16
4.56231425850187e-16
2.590286883907599e-16
1.781593837609426e-16
1.1191335461269118e-16
8.36596973089346e-17
4.215595395352416e-17
5.898406995958453e-17
1.7094989655454204e-16
2.99207783042574e-16
1.2024106936234312e-15
1.0823411283239574e-17
7.042113469552413e-18
7.715033821934332e-18
1.3266750046514003e-12
4.958369929041763e-14
3.568634897491485e-15
5.264118286253404e-16
1.412403199471679e-16
2.5318933205682026e-16
1.5191906262040247e-16
9.902357935709044e-17
7.229626937732107e-17
4.628251198254468e-17
2.5014271595841373e-17
6.604728712273656e-17
1.5752222604095954e-16
2.880177467004396e-16
1.0996658160803004e-15
1.5965275566579164e-15
9.342998727918508e-18
4.4288475621605666e-14
6.457492457471239e-15
7.35711304736658e-16
1.0955949186449907e-16
1.475576763995171e-16
9.262876138647727e-17
5.122795783785532e-17
4.5914434134810324e-17
3.1077504451717133e-17
4.252012897824475e-17
1.0692848199909054e-16
3.6244910950168827e-16
4.986689200502235e-16
6.227678134479105e-16
1.368553109582025e-15
1.0197190800809716e-13
1.089395765489356e-14
8.170362617495138e-16
1.223958591961818e-16
8.863852798979362e-17
5.902633036931097e-17
3.282952659078635e-17
2.673600256850389e-17
1.7505935400882255e-17
5.3769772184739776e-17
1.9373710764561682e-16
4.761764837259661e-16
5.660069160304371e-16
7.788213856280501e-16
2.1373970891109146e-13
1.2708164088813496e-14
8.284988254174244e-16
1.5959870445489653e-16
5.4975235943565425e-17
4.1186444523470916e-17
2.263034194069647e-17
1.5217921359708013e-17
2.3084795773657537e-17
6.364420185297426e-17
2.5903480652071726e-16
3.7442931126638985e-16
6.828297405364116e-16
2.1015104667928956e-13
7.640823706080505e-15
7.649606146597312e-16
2.147370658489223e-16
5.033696134092833e-17
2.8405330679205096e-17
1.6261700844527162e-17
9.959763659332134e-18
3.2843697688130945e-17
9.521583112974716e-17
1.317519343302284e-16
3.77935455177692e-16
1.505958175110856e-13
7.539791373335547e-15
1.1820301103539418e-15
1.8080653225838692e-16
4.440390185905884e-17
2.1383685207157078e-17
1.35735255301619e-17
1.1613030211298688e-17
3.351512384705676e-17
6.908244448577832e-17
1.722706791124031e-16
4.828797437946437e-16
1.8216442341817867e-13
1.5223468660931305e-14
1.3737750640157123e-15
1.7403073579877112e-16
4.921792505996025e-17
1.5938076736721793e-17
1.0451853796331355e-17
1.0532468363209728e-17
2.487664261575115e-17
7.015399187291993e-17
2.0206590884129514e-16
4.900637902664935e-16
1.785487839059552e-13
7.86052279910397e-15
9.310124848266043e-16
1.5898515051644828e-16
4.820816907036752e-17
1.484847548853971e-17
8.213213925426749e-18
8.169808646852672e-18
2.690335915169741e-17
8.124942226098302e-17
3.132760139045839e-16
4.535122453158983e-16
1.6520088148622718e-13
6.8648429799790715e-15
5.692939006623466e-16
1.158443646348732e-16
3.89432953441056e-17
1.337739813313738e-17
6.649255988627985e-18
8.362245846578112e-18
2.5301151498678446e-17
8.101680014357567e-17
3.060003106174345e-16
1.6069737013820865e-13
6.8841018747320015e-15
5.244085631275057e-16
8.479275069900991e-17
3.4827761983150136e-17
1.4327018659991138e-17
6.3381505645341455e-18
9.91778628895746e-18
2.848803841105647e-17
8.17287228367963e-17
2.378752693128909e-16
6.974907081816967e-15
5.222470498119433e-16
9.45400896789503e-17
4.7296713011713756e-17
1.7481496489217513e-17
5.974274936291654e-18
1.1445797574743925e-17
2.7915267589182125e-17
7.589525060495274e-17
1.701131587191752e-16
1.2779184830285392e-13
6.35292109398917e-15
6.280798306233191e-16
1.44499309338102e-16
5.153130990508851e-17
1.8247690060709506e-17
5.9891852029761266e-18
1.121135689477708e-17
2.184338780171229e-17
4.1607744799601146e-17
9.925531862998966e-17
8.930472071149624e-15
1.0065043363536213e-15
2.1003921658950108e-16
5.5468714128736184e-17
1.8944499561662224e-17
6.369976917794566e-18
9.12480781529895e-18
1.3708979827445426e-17
2.4437314484114315e-17
9.108923976578919e-17
1.7389260102155963e-14
1.3763268202596609e-15
2.7975353079862436e-16
5.536615899327807e-17
1.874586636804625e-17
8.884091220598087e-18
6.049897318631148e-18
1.0268756597971578e-17
1.9541475142597762e-17
7.500147859061432e-17
2.7477232532890954e-16
2.2657258327387407e-14
1.613486871445175e-15
2.9457844716375823e-16
6.414845070751367e-17
2.1898179887858353e-17
1.2305124806670853e-17
5.041732620621359e-18
7.451515522315214e-18
1.7599955988154793e-17
6.272145139614773e-17
2.3244778100525503e-16
2.5314335606975967e-14
2.1202119262757954e-15
3.570850773228508e-16
9.236584696423545e-17
3.2118874800824255e-17
1.2448103539735042e-17
6.0965748892448574e-18
8.716555040281642e-18
1.9877542848014e-17
5.24654257496185e-17
1.875470507519213e-16
3.6123622330297695e-14
2.645179517430039e-15
4.629059751069073e-16
1.244379172797469e-16
3.096897619270017e-17
1.0825504132513377e-17
5.527109154387508e-18
7.46744131687522e-18
1.4109712074800298e-17
4.379573406426321e-17
1.1812766416382165e-16
2.2595131638015516e-16
4.219105952476816e-14
3.2607651653677784e-15
5.251399094688023e-16
1.120159028434751e-16
2.899857122698851e-17
8.74713189010235e-18
4.5272499051732596e-18
5.883092542263232e-18
1.253058426697662e-17
4.109037574844073e-17
7.464645124032532e-17
1.7775887248058094e-16
4.535767253003098e-15
4.508715154976883e-16
9.660315364077667e-17
2.4532935446577982e-17
7.9172109297595e-18
3.964262915352196e-18
6.421148965162665e-18
1.1290603423567815e-17
2.3421125040057325e-17
4.7307374286871224e-17
1.2638223642047406e-16
1.8587333722968398e-16
3.10137509213532e-14
4.839219918573427e-15
5.88779220215677e-16
1.0667050025355862e-16
2.7653126175988828e-17
9.057974237842718e-18
4.406179016794591e-18
5.161898406445194e-18
9.340440948974204e-18
1.567878024538021e-17
3.810807012575625e-17
8.827174854980692e-17
1.1099697397020019e-16
1.7065347659198011e-16
2.2729921350331907e-14
5.731617432160251e-15
7.795635553388264e-16
1.4397969005813509e-16
3.579402217761788e-17
1.03205838194571e-17
5.368434930890857e-18
4.2374037376688595e-18
7.26254339567735e-18
1.3756302122359903e-17
2.443910602346859e-17
5.4090794212880825e-17
8.637413306637656e-17
1.315741557191671e-16
1.5746112221938104e-16
1.916025758432045e-14
2.6855299580937895e-15
9.865533542512395e-16
1.9256441208316958e-16
4.095846470575977e-17
1.2457160128948154e-17
7.184850803623409e-18
3.3877697700566536e-18
5.1068719095418315e-18
1.0401648073059268e-17
1.5137252918624647e-17
2.8469274648745284e-17
6.910529991741956e-17
8.951396654607229e-17
1.2519910641819918e-16
1.3678203185638996e-16
1.3043449033062974e-16
1.1844153942564767e-14
1.495694504432404e-15
5.442922036056597e-16
2.0827571935467526e-16
4.3858458949708143e-17
1.7837133077290742e-17
6.28029818029451e-18
2.929765394862733e-18
4.1261724859939726e-18
6.9345543365689106e-18
1.0275138843722197e-17
1.7331433349891928e-17
3.331860022371722e-17
6.30978601700212e-17
8.025842920127701e-17
1.138530790543888e-16
8.010630259310856e-17
1.0949658454439005e-16
6.071887733804575e-15
9.182134004094555e-16
3.152087432204286e-16
1.2203877807462162e-16
5.66651895415338e-17
2.0482935375576607e-17
6.44281887521853e-18
2.483452398543224e-18
3.399964433588807e-18
4.3083493820013555e-18
7.170609051566795e-18
1.0618350430293852e-17
2.3465473967150565e-17
3.348142613258637e-17
5.972800967555427e-17
1.0191544029681447e-16
8.204857099557336e-17
9.077362965388191e-17
9.438436333817875e-17
2.628041719601703e-14
4.493016838511874e-15
5.700067233115095e-16
1.9662173896967504e-16
7.802871543024779e-17
3.361472138509494e-17
1.5034228019978378e-17
6.033528953400064e-18
2.437584463636918e-18
2.3153556606539664e-18
3.2494352828010363e-18
4.351134875513793e-18
8.490548459114875e-18
1.2796284122100648e-17
1.8099003544950715e-17
3.631631886241542e-17
7.771816976960566e-17
7.273831183679195e-17
2.292336567128914e-14
4.227430033495461e-15
5.59038334377752e-16
1.1854626688236523e-16
5.906222509832335e-17
2.2233879080542516e-17
1.0269903430033347e-17
4.999643863593483e-18
2.431929229554211e-18
1.6182893302893756e-18
2.4719053627745074e-18
3.147934269224212e-18
5.573887995137611e-18
8.439355273778988e-18
1.1360298386584897e-17
2.1511831108731945e-17
4.3407858692905843e-17
4.494947818993567e-17
7.34290190024258e-17
2.0012537533095487e-14
5.26929535139643e-15
8.77646201161048e-16
1.2950599855871187e-16
4.1984735378881786e-17
1.9110929939072177e-17
7.826973803701244e-18
4.20097753133558e-18
2.2396628294392933e-18
1.1932234459661638e-18
1.7443455172960964e-18
2.3336315384353167e-18
3.498666186288678e-18
5.951293514356399e-18
7.548111442753962e-18
1.547332487549918e-17
2.865481724870078e-17
2.6245693694223756e-17
5.1899191067705086e-17
6.867856869798081e-17
6.51092204805532e-17
1.557571703975404e-14
2.379797162335568e-15
7.031906958562417e-16
1.332612300966679e-16
3.2978363532884877e-17
1.560309757987427e-17
7.123728388177146e-18
3.185329481818536e-18
1.91662790651599e-18
9.72828241767452e-19
1.1994511164275578e-18
1.8001042938454172e-18
2.363542288540652e-18
4.074443297480103e-18
7.434517473162898e-18
1.2824879318298908e-17
1.4682452461811497e-17
1.4390597842309742e-17
2.7190301964503535e-17
4.1255579639579275e-17
4.250390520200792e-17
5.621097943778233e-17
1.531099793234458e-14
4.456806103960081e-15
9.13985808298513e-16
1.3955311765217783e-16
3.273205266183231e-17
1.369476353379458e-17
6.47120777438961e-18
2.866135980224553e-18
1.374865203876788e-18
8.998365824656658e-19
8.523618386944226e-19
1.333854478759757e-18
1.6669205714039794e-18
3.372987749301863e-18
5.050305997453391e-18
7.900947611049715e-18
8.874535954920828e-18
8.08303472245388e-18
1.3807457173621964e-17
1.8236993293628855e-17
2.6209664655137157e-17
4.180059597246585e-17
1.9402797945941324e-14
1.833892351877054e-14
1.425801653335406e-14
5.587273232629556e-15
9.466997211737355e-16
1.529128930873874e-16
4.221767903882443e-17
1.379589312644956e-17
7.863283959775701e-18
3.040836350275794e-18
1.2711198403187707e-18
7.220551970630016e-19
6.333594156872326e-19
9.900633351625006e-19
1.3576936099652282e-18
2.433488939775804e-18
3.2061721842301002e-18
4.685807141967117e-18
5.476447498399864e-18
4.660788067494804e-18
7.453760821272589e-18
9.101675614138502e-18
1.6279727216848044e-17
2.3286953518872234e-17
4.319202277391908e-17
2.402108076064185e-14
1.9695711422045156e-14
7.950750690617873e-15
1.5206176977493937e-14
1.2340170652041837e-14
3.833182849183319e-15
6.419854088460054e-16
2.016178084944345e-16
4.744774514250756e-17
1.5221790981655505e-17
7.673677775048148e-18
3.2711604233637335e-18
1.4152268451081224e-18
8.578859382702392e-19
4.838508164921139e-19
7.6817066637779575e-19
1.0257488684117662e-18
1.5474668697408778e-18
2.395262529874102e-18
2.7410993961798485e-18
3.9165315379822035e-18
3.1836656516152593e-18
4.055852927059982e-18
5.2653006054379735e-18
9.581591997903755e-18
2.4271049219011662e-17
3.0011723768719e-17
3.362695815935797e-17
3.468041819690257e-17
2.9491633031295276e-17
2.5701621074247126e-17
2.2589934284340432e-17
2.2328167731206153e-17
2.0314100575418525e-17
2.8238955086659106e-14
1.8483595985924844e-14
7.911521815436037e-15
3.3477164429066923e-15
9.261301783229599e-15
4.806441976238477e-15
5.255878320993802e-16
1.1542530566096105e-16
3.990332000470908e-17
1.400122943521395e-17
5.439844295780903e-18
3.442468728334983e-18
1.7092557120835299e-18
9.110375309526742e-19
5.58446694631961e-19
5.662185778696767e-19
7.416412472357692e-19
1.0611926152526647e-18
1.6095696398273792e-18
1.824810268074081e-18
2.4901519522338077e-18
2.2195126270232932e-18
2.369330327355648e-18
3.1825221046788302e-18
8.184438588353931e-18
1.9395015263912888e-17
2.426043041021616e-17
1.5710048278419386e-17
1.9509176500652364e-17
1.8031437570902335e-17
1.9755720012857588e-17
1.4692350325139543e-17
1.4286564481630272e-17
1.37874065307154e-17
1.3024423122370047e-17
1.3581291789099277e-17
1.5093737701389556e-17
2.3889492602489736e-14
2.3212273051729687e-14
1.4200197255136969e-14
3.5425819946386687e-15
1.601674053780652e-15
5.090740109842045e-15
2.870948265849299e-15
4.810971883709814e-16
7.9891419419787e-17
2.726604496225354e-17
1.0421039401053733e-17
4.309745541157148e-18
2.352882687648121e-18
1.6247356447395272e-18
9.191541637222444e-19
4.67638350110159e-19
4.02944260354812e-19
5.649951023100475e-19
7.767102304627626e-19
1.1271178905089537e-18
1.392240758143165e-18
1.851643186979199e-18
1.7586569089849927e-18
1.9601480710138543e-18
3.691994888324666e-18
7.411011677330127e-18
1.4146815754657914e-17
1.9139156827735108e-17
1.4176580330018187e-17
1.1660435043214678e-17
1.4098216558869105e-17
1.0888971674334361e-17
1.0219441704395898e-17
9.388325155179902e-18
1.0023941226181707e-17
9.904222711931327e-18
8.404673364370944e-18
9.437345041725256e-18
1.3093341965559722e-17
1.274759998454788e-17
1.81302320358712e-14
2.0956092932574704e-14
1.0797607398728587e-14
1.8772762662991225e-15
8.645142106768641e-16
3.89694266389711e-15
7.461870165866074e-17
1.914390111557877e-17
7.737920085731277e-18
3.3668359662602132e-18
1.6989854516199256e-18
1.174284533965581e-18
9.159978842167502e-19
4.489910637779273e-19
2.9584841413835907e-19
4.192988178595178e-19
6.01086050860943e-19
8.947947119580219e-19
1.04265765028429e-18
1.2121380045594356e-18
1.239944369714024e-18
1.6555080173968288e-18
3.884780425074793e-18
7.96902252047365e-18
1.0405122835478946e-17
9.204677914106788e-18
9.45519678127799e-18
6.130193703868817e-18
9.029515533435754e-18
5.908705013081874e-18
5.556280924138104e-18
6.647388647094517e-18
6.360204620300337e-18
6.071519414970243e-18
6.365699931323841e-18
8.911937757112526e-18
9.975626194587277e-18
1.0046515366732952e-17
1.046531489036692e-17
2.3579978872809365e-14
1.1343104216118323e-14
1.8669405120089344e-14
1.001256803266332e-14
1.1840905698062047e-15
1.124214055636803e-15
4.688623067472965e-15
8.077523925000578e-17
1.953224838779324e-17
6.088893281331211e-18
2.6322500351931295e-18
1.3019426612170097e-18
8.375810914588483e-19
7.3281273047477595e-19
4.3177389104226663e-19
2.266950005730107e-19
3.0569963665465184e-19
4.442027217055125e-19
6.77409990706102e-19
7.450968076990127e-19
7.602247764491415e-19
9.70207972968822e-19
1.4833424702293298e-18
3.4087162991300626e-18
5.7762614448340796e-18
6.662548149193481e-18
4.895418581988949e-18
6.615666819498132e-18
4.419510422078597e-18
6.5847612796995105e-18
3.8830562225569604e-18
2.940318957338952e-18
3.669578814442545e-18
3.808462048610323e-18
3.3930965111994258e-18
5.235564536112279e-18
5.1549588043251886e-18
7.067980751992261e-18
6.642716470243729e-18
7.463926084111603e-18
8.670066308364991e-18
8.59697506921578e-18
2.0858162180168092e-14
6.637573683374059e-15
1.6674813071004598e-14
1.05327995616142e-14
1.084416176854999e-15
1.9283118889157064e-15
8.714494232892316e-17
2.0724884815135768e-17
6.643595254694139e-18
2.9222195782638582e-18
1.3520015913339077e-18
6.683809758904892e-19
5.627516532833587e-19
3.543186255606024e-19
2.0329178879402843e-19
2.294687607332188e-19
3.3742178415509024e-19
5.096446233043148e-19
5.39184653985808e-19
5.084279642197611e-19
8.683171342936776e-19
1.5297323231378811e-18
2.480896538874437e-18
4.030721858617402e-18
4.5119424458399456e-18
3.3568202311220692e-18
4.455495072438232e-18
3.860494668018811e-18
4.459139237832082e-18
3.060916373580728e-18
1.6824512821058334e-18
1.9059334082004866e-18
2.0153135281477858e-18
2.432633114130105e-18
3.777401481955387e-18
3.0655040384525063e-18
4.128773550184558e-18
4.6044878452785715e-18
5.0792090080659835e-18
6.456223982203362e-18
7.795265464185656e-18
1.744120344363563e-14
7.043209732334869e-15
1.3663819848300829e-14
9.681007448424294e-15
1.0773389963373705e-15
2.2446070474398314e-15
9.348367294790922e-17
2.2790153819664343e-17
8.869153467078905e-18
3.681447188012764e-18
1.61180426118838e-18
8.229460672268417e-19
5.406482301520759e-19
3.1025072278766324e-19
1.7660776680748456e-19
1.7855968082085352e-19
2.5814576700951986e-19
3.689225177060466e-19
4.28090337642275e-19
4.1931986103927865e-19
7.715552648828991e-19
1.3546604897346661e-18
2.0113585901165433e-18
2.6455811011121745e-18
3.0694468267415128e-18
2.4009888608152583e-18
3.1655816090036645e-18
2.824334060595523e-18
2.9400912822603018e-18
2.0394880320041257e-18
1.2340632040705133e-18
1.0226051492381562e-18
1.151674184615858e-18
2.1038163796931602e-18
2.1632350223882978e-18
1.7138727940455e-18
2.3270657990570532e-18
2.308446219154276e-18
3.129929544809721e-18
5.138023196452478e-18
6.9965732536235e-18
6.820720225882009e-18
5.529617945604579e-18
5.097665008783709e-18
1.484117877485533e-14
5.322783139902317e-15
1.1759499069067961e-14
8.641800448098614e-15
1.5031800117962912e-15
1.3532229521729728e-15
4.922979512402178e-15
1.0423256872100818e-16
3.205448472924722e-17
1.1957584026147843e-17
4.427635942774349e-18
2.0046391886846855e-18
1.0225794197106504e-18
6.404463169502853e-19
3.391203484168883e-19
2.184189491296019e-19
1.5843726255071886e-19
2.433248057903797e-19
3.12730859126265e-19
3.190542491960637e-19
4.0040445459113003e-19
7.943741341391307e-19
1.0824706589620542e-18
1.5813188983949577e-18
1.793993415170253e-18
2.2173818099342037e-18
1.874259717674297e-18
2.207270507459961e-18
1.985517916914417e-18
1.6320385054061745e-18
1.5847016929212715e-18
9.042465924735839e-19
6.196863095914493e-19
9.89749673865568e-19
1.4625344631209877e-18
1.171305460413495e-18
9.872227591582889e-19
1.265773573858958e-18
1.3004434372802344e-18
2.1400731976486553e-18
4.270534318946577e-18
5.8193706226397666e-18
6.214802680653781e-18
1.2142811651032528e-14
5.245586913737032e-15
8.066634251791886e-15
7.694920429640933e-15
2.5450358316642875e-15
5.1194593335753955e-18
2.506188420156692e-18
1.2045552099156944e-18
6.84451205935391e-19
4.021153273530116e-19
2.129823611309276e-19
1.5284042397555206e-19
1.8166524165360605e-19
2.1834129305310875e-19
2.508860831854904e-19
4.2712453120454207e-19
5.800169043587154e-19
8.771352919330811e-19
1.2442152820834005e-18
1.2359545663984693e-18
1.4809199456253967e-18
1.4676352609183841e-18
1.4083590780828234e-18
1.3011081285784672e-18
1.2832350107374536e-18
1.0770883771936416e-18
9.383187268285442e-19
4.584781549408484e-19
6.366478705658438e-19
1.0731218148917432e-18
7.048972881978339e-19
5.829571503992904e-19
6.820485108851506e-19
9.078121214399425e-19
1.7306084084872177e-18
2.794439014038976e-18
3.4697538726040906e-18
4.024816750765164e-18
4.592857891125915e-18
5.0839186921596515e-18
1.1985939440583243e-14
5.446288773189091e-15
4.670420168506284e-15
7.0530140249359175e-15
3.601608995646888e-15
1.9838660978663612e-16
6.445490984851823e-18
2.4111015959803422e-18
1.3208103969283262e-18
7.294366261692854e-19
4.194276547470122e-19
2.191133916256313e-19
1.4161081308161563e-19
1.3698657287368016e-19
1.6015312031903556e-19
2.395832693904528e-19
3.4553078365671896e-19
4.690778985007647e-19
7.346038161293274e-19
9.407538049832518e-19
8.180183345166442e-19
1.0211849789324644e-18
1.0103837992911635e-18
1.0463670619194443e-18
7.89172879506509e-19
8.411313280365284e-19
6.392629239465814e-19
6.274468784670209e-19
4.8583196192043295e-19
5.250713423309633e-19
7.246081327346747e-19
4.907756898261741e-19
3.524459253676427e-19
4.1138422362497265e-19
7.89801416928474e-19
1.2648039740942063e-18
1.776000502751347e-18
2.1026073613888013e-18
2.6637570258831867e-18
2.3718055377103835e-18
2.721658573045756e-18
4.069229582799507e-18
3.970143593366724e-18
1.6123655785591257e-14
1.1053045770761008e-14
4.630666715995718e-15
2.8136432265468615e-15
6.382880928678064e-15
2.223243089798527e-16
6.880275390101537e-18
2.5058439290837977e-18
1.2643565033812308e-18
7.894093972950214e-19
4.368283547444413e-19
2.238796360618811e-19
1.418005586440103e-19
1.014805491851915e-19
1.2816610733835612e-19
2.236933426468571e-19
2.9805481259261497e-19
4.355872430233351e-19
5.276468710860872e-19
7.505174097335874e-19
5.456462788653436e-19
7.293627693865595e-19
7.950062905641363e-19
8.82066669197474e-19
5.857606401186257e-19
5.743114522838255e-19
4.866571202010657e-19
3.9624452723311823e-19
3.9270992033194236e-19
3.8941142077175925e-19
4.811544449846659e-19
3.46207827391858e-19
2.297304339812724e-19
4.0191762110544366e-19
6.978952238568308e-19
9.76970767542235e-19
1.3684947451130344e-18
1.5374680716198986e-18
1.996627137355136e-18
2.1005136381378134e-18
2.6890407260194002e-18
2.642753210765412e-18
3.656579642970938e-18
3.1377963395428883e-18
1.4937125098198703e-14
1.042389460773202e-14
5.43620959888301e-15
1.8615834110276076e-15
5.156569563998947e-15
6.8062273896627344e-18
2.5176514748087634e-18
1.1403263620147094e-18
7.578990186028151e-19
4.349658878696282e-19
2.3165952146631113e-19
1.5459639017706125e-19
8.726776731088972e-20
1.1767013935413054e-19
1.8160805866144792e-19
2.824202696506588e-19
3.8247446633815377e-19
4.275777850970431e-19
5.246645667904505e-19
4.631963849603102e-19
5.199344921709616e-19
5.496065784440612e-19
5.317677346700625e-19
5.235244240919818e-19
3.828781293713727e-19
3.1916053238243974e-19
2.6306482872298904e-19
2.983641199825101e-19
2.5818316686969273e-19
3.153398560134271e-19
2.3438252984477833e-19
2.0232479975830878e-19
3.578117899035685e-19
5.091107909309745e-19
7.34714320079972e-19
7.57927094975773e-19
1.09018979950592e-18
1.376502268698563e-18
1.8901072499791487e-18
2.4605291059291343e-18
2.5141576255471784e-18
2.012538403604293e-18
1.6451760311607e-18
2.9492983412310144e-18
1.3470014138588318e-14
8.177447164224828e-15
5.825842968070387e-15
1.5424585607769366e-15
3.847236784058698e-15
6.838290986302724e-18
2.4959038169939323e-18
1.235572955283708e-18
6.028255565871695e-19
4.415163903786319e-19
2.669668042204381e-19
1.5685099033962866e-19
1.0198975619975207e-19
1.1521999350076642e-19
1.8238209283241246e-19
2.7493173252858955e-19
2.998186183409881e-19
2.9029012510552667e-19
3.7050073608504107e-19
3.663187802030801e-19
3.874331243699229e-19
3.7967826687566764e-19
3.609108112113382e-19
4.2467533755791884e-19
3.245765846808868e-19
2.431205618135131e-19
2.1573444464911758e-19
2.342625064324552e-19
2.064192560836951e-19
